,Q7_Part_1,Q7_Part_2,Q7_Part_3,Q7_Part_4,Q7_Part_5,Q7_Part_6,Q7_Part_7,Q7_Part_8,Q7_Part_9,Q7_Part_10,Q7_Part_11,Q7_Part_12,Q7_OTHER
679,Python,R,SQL,C,C++,Java,Javascript,,,Bash,,,Other
680,Python,,,,,,,,,,,,
681,Python,,,C,C++,Java,Javascript,,,,,,
682,Python,,,,,,,,,,,,
683,Python,R,,,C++,,,,,,MATLAB,,
684,Python,,,,,,,,,,,,
685,,,SQL,C,C++,Java,,,,,,,Other
686,,,,,,,,,,,,,
687,Python,R,SQL,C,,,,,,,,,
688,Python,,,,,,,,,,,,
689,Python,,,,C++,Java,,,,,,,
690,Python,,SQL,C,,,Javascript,,,,,,Other
691,Python,,,,,,,,,,,,
692,Python,,SQL,,,Java,Javascript,,,,,,
693,Python,R,,,,,,,,,,,
694,Python,,SQL,,,,,,,Bash,,,
695,Python,,SQL,,,,,,,,,,
696,,,SQL,,,,,,,,,,Other
697,,,,,,,,,,,,,
698,Python,,,,,,,,,,,,
699,Python,,,,,,,,,,,,
700,Python,,,,,,,,,,,,
701,Python,,,,C++,,,,,,MATLAB,,
702,,,SQL,,,,,,,,,,
703,Python,R,SQL,,,,,,,,,,
704,,,,,,Java,,,,,,,
705,Python,R,,,,,,,,,,,
706,Python,,,,C++,,,,,Bash,,,Other
707,Python,,,,,,,,,,,,
708,,R,,,,,,,,,,,
709,Python,R,SQL,,,,,,,Bash,,,
710,,,SQL,C,,,,,,,,,Other
711,,,,,,,,,,,,,
712,,,,,,,,,,,,,
713,Python,,SQL,,,,,,,,MATLAB,,
714,Python,,,C,,,,,,,,,Other
715,,,,,,,,,,,,,
716,Python,,SQL,,C++,,,,,Bash,,,
717,Python,,,C,C++,,,,,,MATLAB,,
718,Python,,,,,,,,,,MATLAB,,
719,Python,,SQL,,,,Javascript,,,,,,Other
720,Python,R,,,,,,,,,,,
721,Python,,,,,,Javascript,,,,,,
722,Python,,SQL,,,,Javascript,,,,,,
723,Python,,,C,C++,,,,,,,,
724,Python,R,,,,,,,,,,,
725,Python,,SQL,,,,,,,,,,
726,Python,,,C,C++,Java,,,,,MATLAB,,
727,Python,,SQL,,,,,,,,,,
728,Python,,,C,,Java,Javascript,,,,,,
729,Python,,,,C++,,,,,,,,
730,,,,,,,,,,,,,
731,Python,,,,,Java,,,,,,,
732,,,,,,,,,,,,,
733,Python,,SQL,,,Java,Javascript,,,,,,Other
734,Python,,,,,,,,,,,,
735,,,,,,,,,,,MATLAB,,
736,Python,R,,,,,,,,,,,
737,,R,SQL,,,,,,,,,,
738,,,,C,C++,,Javascript,,,,,,
739,Python,R,,,,,,,,,,,
740,Python,,,,,,,,,,,,
741,Python,,,,,,,,,,,,
742,Python,,,,,,,,,,,,
743,Python,R,SQL,,,,,,,Bash,,,
744,Python,,SQL,,,Java,Javascript,,,Bash,,,Other
745,Python,,,,,,,,,,,,
746,,,,,,,,,,,,,
747,Python,,SQL,,,,Javascript,,,Bash,,,
748,Python,,SQL,,,,,,,,,,
749,Python,R,,,,,,,,,,,
750,Python,,SQL,,,Java,,,,,,,
751,Python,,,C,,Java,,,,,,,
752,Python,,,C,C++,Java,,,,Bash,MATLAB,,
753,Python,R,,,,,,,,,MATLAB,,
754,Python,,,,,,Javascript,,,,,,
755,,,,,,,,,,,,None,
756,,,SQL,C,C++,Java,,,,,,,
757,Python,,,,,,,,,,,,
758,Python,R,,C,C++,,,,,,MATLAB,,
759,Python,,,,,,,,,,,,
760,,,SQL,,,,,,,,,,Other
761,Python,,SQL,,,,,,,,,,
762,Python,,,C,,,Javascript,,,,,,
763,,,,,,,,,,,,None,
764,Python,,SQL,C,C++,Java,Javascript,,,,,,
765,Python,,SQL,,,,,,,,,,
766,Python,,,,,,,,,,,,
767,,,SQL,,,,,,,,,,
768,Python,,,,,,,,,,,,
769,Python,,,,,Java,Javascript,,,,,,
770,,,,,,Java,,,,,,,
771,Python,,,,,,,,,,,,
772,Python,,,C,C++,Java,,,,,MATLAB,,
773,Python,R,,,,,,,,Bash,MATLAB,,
774,Python,,SQL,,,,,,,,,,
775,Python,,SQL,,,Java,,,,Bash,,,
776,Python,R,SQL,C,C++,,,,,Bash,,,
777,,,,,,,,,,,,,
778,Python,,,,,,,,,,MATLAB,,
779,Python,,SQL,C,C++,Java,Javascript,,,,,,
780,Python,,SQL,,,,,,,,,,
781,Python,,,,,,,,,,,,
782,,,,,,,,,,,,,Other
783,Python,,,C,C++,,,,,Bash,,,
784,Python,,,,,,,Julia,,,,,
785,,R,,,,,,,,,,,
786,Python,R,SQL,,,,,,,,,,
787,Python,,,,C++,,,,,,,,
788,Python,,SQL,,,,Javascript,,,,,,Other
789,Python,,,C,,Java,,,,,,,
790,,,,,,,,,,,,,
791,Python,,,,,,,,,,,,
792,,,,,,,,,,,,,
793,Python,,,,,,,,,,,,
794,Python,,,,,Java,,,,,,,
795,Python,,,C,C++,,,,,,,,
796,,,,,,,,,,,,,
797,Python,R,,,,,,,,,,,
798,Python,,SQL,,,,Javascript,Julia,,Bash,,,
799,Python,R,SQL,C,,Java,Javascript,,,,,,
800,Python,,SQL,,,Java,,,Swift,,MATLAB,,
801,Python,,,,,,,,,,,,
802,Python,,SQL,,,,,,,,,,
803,,R,SQL,C,C++,,,,,,MATLAB,,Other
804,Python,R,,,,,,,,,,,
805,Python,R,SQL,,,,,,,,MATLAB,,
806,Python,,SQL,,,,,,,,,,
807,Python,,SQL,,,,,,,,,,
808,Python,,,,C++,,,,,,MATLAB,,
809,Python,,,,,,,,,,,,Other
810,Python,,SQL,,,,,,,,,,Other
811,Python,,,,,,,,,,,,
812,Python,,SQL,,,,,,,,,,
813,Python,R,,,,,,,,,,,
814,Python,,,,,,,,,,,,
815,Python,,,,C++,,,,,,MATLAB,,
816,,,SQL,,,Java,,,,,,,
817,Python,,,,,,,,,,,,
818,Python,,,,,,,,,,,,
819,Python,,SQL,,,,Javascript,,,,,,
820,,R,,,,,,,,,,,
821,Python,,SQL,,,,,,,,,,
822,Python,,,,,,,,,,,,
823,Python,,,,,,,,,,,,
824,Python,,,C,,,,,,,MATLAB,,
825,Python,R,SQL,C,,,Javascript,,,,,,
826,,,,,,,,,,,,None,
827,Python,,SQL,,,,Javascript,,,,,,
828,,,SQL,,,Java,,,,,,,
829,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,
830,Python,,,,,,,,,,,,
831,Python,,SQL,,,,,,,,,,
832,,,,,,,,,,,,,
833,Python,,,C,C++,,,,,,,,
834,Python,,,,,,,,,,,,
835,Python,R,SQL,,,,,,,,,,
836,Python,R,,,,,,,,,,,
837,,R,,,,,,,,,,,
838,Python,,,,,,,,,,,,
839,Python,,,,C++,,,,,,,,
840,,,,,,,,,,,,,
841,Python,,,,,,,,,,,,
842,Python,,SQL,,,,,,,,,,
843,Python,,,,,,,,,,,,
844,Python,,,C,C++,,,,,Bash,,,
845,Python,,,C,,Java,,,,,,,
846,Python,,SQL,,,,,,,,,,
847,Python,,,,,,,,,,,,
848,Python,R,SQL,,,Java,,,,,,,
849,Python,,SQL,C,C++,Java,Javascript,,,,,,
850,Python,,SQL,C,,,Javascript,,,,,,
851,Python,,,,,,,,,,MATLAB,,
852,,R,,,,,Javascript,,,,,,
853,,,,,,,,,,,,,
854,,,,,,,,,,,,,
855,,,,,C++,,,,,,MATLAB,,
856,Python,,,,,,,,,,,,
857,,,,,,,,,,,,,
858,Python,R,SQL,C,,,,Julia,,,MATLAB,,Other
859,Python,,,C,C++,,,,,,,,
860,Python,,,,C++,,,,,,,,
861,Python,R,SQL,,,,,,,,,,
862,Python,,SQL,,,,,,,,,,
863,Python,,SQL,,,,,,,,,,Other
864,,,,,,,,,,,,,
865,Python,R,SQL,,,,,,,,,,
866,Python,,,,,,,,,,,,
867,Python,,,,,,,,,,,,
868,Python,,,C,C++,Java,,,,,,,
869,Python,,,,C++,,,,,,,,
870,Python,,SQL,,,,,,,Bash,,,
871,,,,,,,,,,,,,
872,,,,,,,,,,,,,
873,,,,,,,,,,,,,
874,Python,,SQL,,,,,,,,,,
875,Python,,SQL,,,,,,,,,,
876,Python,,,C,C++,Java,,,,,,,
877,Python,,,,,,,,,Bash,,,
878,Python,R,,,,,,,,,,,
879,,,,,,,,,,,,,
880,Python,,,,,,,,,,,,
881,Python,,,C,C++,,,,,,,,
882,Python,,,,,,,,,,,,
883,Python,,,,,,,,,,,,
884,Python,R,SQL,,,,,,,,MATLAB,,
885,Python,,SQL,,,,,,,,,,
886,Python,R,,,,,,,,,,,
887,Python,,SQL,,,,,,,,,,
888,Python,,SQL,,C++,Java,Javascript,,,,,,Other
889,Python,,,,,,,,,,,,
890,,,,,,Java,,,,,,,
891,Python,,SQL,,,,,,,,,,
892,Python,,SQL,,,,,,,,,,
893,Python,,,,,,,,,,,,
894,Python,,SQL,,,,,,,,,,
895,,,,,,,,,,,,,
896,Python,,,,,,,,,,,,
897,,R,,,,,,,,,,,
898,Python,R,SQL,,,,,,,Bash,,,
899,Python,R,,,,,,,,,,,
900,Python,R,SQL,,,,,,,,MATLAB,,Other
901,Python,,SQL,,,,,,,,MATLAB,,
902,Python,,,,,,,,,,,,
903,Python,,,C,C++,,,,,Bash,,,
904,Python,,,,,,,,,,MATLAB,,
905,,,,,,,,,,,,,
906,Python,,,,C++,,,,,,,,
907,Python,,,,C++,,,,,,,,
908,Python,,SQL,,,,,,,,,,
909,Python,,SQL,,,,,,,,,,
910,,,,,,,,,,,,,
911,Python,,SQL,,,,,,,,,,
912,Python,R,SQL,,,Java,,,,,,,
913,,,,,,,,,,,,,
914,Python,,SQL,,,,Javascript,,,,,,Other
915,Python,,,,,,,,,,,,
916,Python,R,SQL,,,,Javascript,,,,,,
917,Python,,SQL,,,,,,,,,,
918,Python,,SQL,,,,,,Swift,,,,
919,Python,,,,,,,,,,,,
920,,,,,C++,Java,,,,,MATLAB,,
921,Python,,,,C++,,,,,,,,
922,Python,,SQL,,C++,,Javascript,,,,,,
923,Python,R,,,,,,,,,,,
924,Python,,,C,C++,,,,,,,,
925,,,,,,,,,,,,,
926,Python,R,SQL,,,,,,,Bash,,,
927,,R,,,,,,,,,,,
928,Python,R,SQL,,,,,,,,,,
929,Python,,,,C++,,,,,,,,
930,Python,,SQL,,,,,,,,,,
931,Python,R,,,,,,,,,,,
932,Python,,SQL,,,,Javascript,,,,,,
933,Python,,,,C++,,,,,,,,
934,,,,,,,,,,,,,
935,Python,,,C,C++,Java,,,,,,,
936,Python,,SQL,,,,,,,,,,
937,Python,R,,,C++,,,,,,MATLAB,,
938,,,,,,,,,,,,,
939,,,,,,,,,,,,,Other
940,,,,,,,,,,,,,
941,Python,R,,C,C++,,,Julia,,,,,
942,Python,,,,,,,,,,,,
943,,,SQL,,,Java,Javascript,,,,,,Other
944,Python,,SQL,,,,Javascript,,,,,,
945,Python,R,SQL,,,,,,,,,,
946,Python,,,,,,,,,,,,
947,Python,,SQL,C,C++,,,,,Bash,,,
948,,,SQL,C,C++,Java,Javascript,,,Bash,,,
949,Python,,,,,,,,,,,,
950,Python,,SQL,,,,Javascript,,,,,,
951,Python,,,C,,Java,,,,,,,
952,Python,,SQL,,,,,,,,,,
953,Python,,SQL,C,,,Javascript,,,,MATLAB,,
954,Python,,SQL,,C++,,,,,,,,
955,Python,,,,,,,,,,,,
956,Python,,SQL,,,,,,,,,,
957,Python,,SQL,,,Java,Javascript,Julia,,Bash,,,
958,Python,,SQL,,C++,,,,,,,,
959,Python,,,C,C++,,Javascript,,,,,,
960,Python,R,SQL,,,,,,,,,,
961,Python,,,,,,,,,,,,
962,Python,R,,,,,,,,,,,
963,Python,,,,,,,,,,MATLAB,,
964,Python,,SQL,,,,,,,,,,
965,Python,,,,,,,,,,,,
966,,,,,,,,,,,,,
967,Python,,,,C++,,,,,,,,
968,,,,,,,,,,,,,
969,Python,,SQL,,,,,,,,,,Other
970,Python,,,,,,,,,,,,
971,Python,,SQL,,,,,,,,,,
972,Python,,,,,,,,,,,,
973,Python,R,,,,,,,,,,,
974,,,,,,,,,,,,,
975,Python,,,,,,,,,,,,
976,Python,,,,C++,,,,,,,,
977,Python,,SQL,,,Java,,,,,MATLAB,,
978,Python,R,,,,,,,,Bash,,,
979,Python,,,,,,,,,,,,
980,Python,,,C,C++,Java,,,,,,,
981,Python,,,C,,,,,,,,,
982,Python,,,,,,,,,,,,
983,Python,,SQL,,,Java,Javascript,,,,,,
984,Python,,SQL,C,C++,Java,Javascript,,,,MATLAB,,Other
985,Python,,,,,,,,,,,,
986,Python,,,,,,,,,,,,
987,Python,R,,,,,,,,,,,
988,,,SQL,,,,,,,,,,
989,Python,,,,,Java,Javascript,,,,,,
990,Python,R,,C,C++,Java,,,,,,,
991,,,,,,,,,,,MATLAB,,
992,Python,R,,C,C++,,,,,,,,
993,Python,,SQL,,,,,,,Bash,,,
994,Python,R,SQL,,,,,,,,MATLAB,,
995,Python,,,,,,,,,,,,
996,Python,,,,,,Javascript,,Swift,,,,
997,Python,,,,,,,,,,,,
998,,,,,,,,,,,,,
999,Python,R,,,,,,,,,MATLAB,,
1000,Python,,,,,,,,,,,,
1001,Python,,SQL,,,,,,,,,,
1002,Python,,,,,,,,,Bash,,,
1003,,,,,,,,,,,,,
1004,,,,,,,,,,,,,
1005,Python,,,,,Java,Javascript,,,,,,
1006,,R,,,C++,,,,,,,,
1007,Python,R,,,,,,,,,,,
1008,Python,R,SQL,,,,Javascript,,,,,,
1009,,,,,,,,,,,,None,
1010,Python,,SQL,,,,,,,,,,
1011,,,,,,,,,,,,,
1012,Python,,SQL,,,,,,,,,,
1013,Python,,,C,,,,,,,,,
1014,Python,,SQL,,,,,,,Bash,,,
1015,Python,,,,C++,,,,,,MATLAB,,
1016,Python,R,,,,,,,,,,,Other
1017,Python,,,,,,,,,,,,
1018,Python,,,,,,,,,,,,
1019,Python,,,,,,,,,,,,
1020,,,SQL,,,,,,,,,,Other
1021,Python,,,,,,,,,,MATLAB,,
1022,Python,,,C,,Java,,,,,,,
1023,Python,,SQL,,,,,,,,,,
1024,Python,,SQL,,,Java,,,,,,,
1025,Python,,,,,,,,,,,,
1026,Python,,,C,C++,,,,,,,,
1027,Python,R,SQL,,,,,,,,,,
1028,Python,,SQL,C,C++,Java,,,,,,,
1029,Python,,,,C++,Java,,,,Bash,,,
1030,Python,,,,,,,,,Bash,,,
1031,Python,,,,,,,,,,,,
1032,Python,R,,C,,,,,,,,,Other
1033,Python,,,,,,,,,,,,
1034,Python,R,SQL,,,,,,,,,,
1035,Python,,SQL,,,,,,,,,,
1036,Python,,,,,,,,,,,,
1037,Python,,SQL,,,,Javascript,,,,,,
1038,,,,,,,Javascript,,,,,,
1039,Python,,SQL,,,,,,,,,,
1040,Python,,,,,,,,,,,,
1041,Python,,,C,,,,,,,,,
1042,Python,,,,,,,,,,,,
1043,Python,,SQL,,,,,,,,,,
1044,Python,R,,,,,,,,,,,Other
1045,Python,,,,,,,,,,,,
1046,,,,,,,,,,,,,
1047,Python,,SQL,,,,,,,,,,
1048,Python,,,,,,,,,,,,
1049,,,,C,,,,,,,,,
1050,Python,,SQL,C,C++,Java,,,,,,,
1051,,,,,,,,,,,,,
1052,Python,,,C,C++,,,,,,,,
1053,Python,,SQL,,,,,,,,,,
1054,,,,,,Java,,,,,MATLAB,,
1055,Python,R,,,,,,,,,,,
1056,Python,,SQL,C,C++,Java,Javascript,,,,,,
1057,Python,,,,,,,,,,,,
1058,Python,,,,,,,,,,,,
1059,Python,,SQL,,,,Javascript,Julia,,,,,
1060,,,,,,,,,,,,,
1061,Python,R,SQL,,,,,,,,,,
1062,Python,,SQL,C,C++,,,,,,,,
1063,Python,R,,,,,,,,,,,
1064,Python,,SQL,,,,Javascript,,,,,,Other
1065,,R,,,,,,,,,MATLAB,,
1066,Python,,,C,C++,Java,,,,,,,Other
1067,Python,,SQL,,,Java,Javascript,,,Bash,,,
1068,Python,R,,C,C++,,,Julia,,Bash,,,Other
1069,Python,,SQL,C,C++,,,,,Bash,,,
1070,Python,,SQL,,,,,,,,,,
1071,Python,R,SQL,,,Java,Javascript,,,,,,
1072,Python,R,,,,,,,,,,,
1073,,,SQL,,,,,,,,,,Other
1074,Python,,,C,C++,Java,,,,,,,
1075,Python,,,,C++,,,,,,,,
1076,Python,,,C,C++,Java,,,,Bash,,,
1077,Python,R,SQL,,C++,Java,,,,,,,
1078,Python,,,,C++,,,,,,,,
1079,Python,,SQL,,,,Javascript,,,,,,Other
1080,Python,,,,,,,,,,,,
1081,Python,,,,C++,,,,,,,,
1082,,,SQL,,C++,Java,Javascript,,,,,,
1083,Python,,SQL,,,,Javascript,,,Bash,,,Other
1084,Python,,SQL,,,,,,,,,,
1085,Python,,SQL,,,,,,,,,,
1086,Python,,,,,,,,,,,,
1087,Python,,,,,,,,,,,,
1088,Python,,,,,,,,,,,,
1089,,,SQL,,,,,,,,,,
1090,Python,,,,,,,,,,,,
1091,Python,R,SQL,,,,,,,,,,
1092,Python,,SQL,C,,Java,,,,,,,
1093,Python,,SQL,C,C++,Java,Javascript,,,,,,
1094,Python,,SQL,,,,,,,,,,
1095,Python,R,SQL,,,,,,,,,,Other
1096,Python,,,,,,,,,,,,
1097,Python,,,C,,Java,,,,,MATLAB,,
1098,Python,,SQL,,C++,Java,,,,,,,
1099,Python,,,C,C++,,,,,,,,
1100,Python,,,C,C++,,,,,,,,
1101,Python,,,,,,Javascript,,,,,,Other
1102,,,,,,,,,,,,,
1103,Python,,SQL,,,,,,,,,,
1104,Python,,SQL,,,Java,Javascript,,,,,,
1105,Python,,,,,,,,,,MATLAB,,
1106,Python,R,SQL,,,,,,,,,,
1107,Python,,,,,,,,,,,,
1108,Python,,,,,,,,,,,,
1109,Python,,SQL,C,C++,Java,,,,,,,
1110,,,,,,,,,,,,,
1111,,,,,,,,,,,,,
1112,Python,,SQL,,,,,,,,,,
1113,Python,,SQL,,,,Javascript,,,Bash,,,Other
1114,Python,,SQL,,,,,,,Bash,,,
1115,Python,R,SQL,C,C++,Java,,Julia,,,MATLAB,,
1116,Python,,SQL,,,,,,,,,,
1117,Python,R,,C,,Java,Javascript,,,,MATLAB,,
1118,Python,,,,,,,,,,,,
1119,,,,,,,,,,,,,
1120,Python,,SQL,,,,,,,,,,
1121,Python,,,,,,,,,,MATLAB,,
1122,Python,,,,,Java,,,,,,,Other
1123,Python,,,,,,,,,Bash,,,
1124,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,Other
1125,,,,,,,,,,,MATLAB,,
1126,Python,,,,,,,,,,,,
1127,Python,,,,,,,,,,,,
1128,,,,,,,,,,,,,
1129,Python,R,SQL,,,,,,,,,,
1130,,,,,,,,,,,,,
1131,Python,,,,C++,,,,,,,,
1132,,R,,,,,,,,Bash,,,Other
1133,Python,,SQL,,,,,,,,,,
1134,Python,,SQL,,C++,Java,Javascript,,,Bash,,,Other
1135,Python,R,,,,,,,,,,,
1136,Python,,SQL,C,,Java,,,,,,,
1137,,R,SQL,,,,,,,,,,
1138,Python,,,,,,,,,,,,
1139,Python,,,,,,,,,,,,
1140,Python,,,C,C++,Java,,,,,,,
1141,Python,R,SQL,,,,,,,,,,
1142,Python,,SQL,,,Java,Javascript,,,,,,
1143,Python,,,,,,,,,,,,
1144,Python,,,,,,,,,,,,
1145,Python,R,,C,,Java,,,,,,,
1146,Python,R,,,,,,,,,,,
1147,Python,,,,,,,,,,,,
1148,Python,,,,C++,,,,,,,,
1149,,R,,,,,,,,,,,
1150,Python,,,C,C++,,,,,,MATLAB,,
1151,Python,,,,,Java,Javascript,,,,,,
1152,Python,,,,,,,,,,,,
1153,Python,,,C,,,,,,,MATLAB,,
1154,,,,,,,,,,,,,Other
1155,Python,,SQL,,,,,,,,,,
1156,Python,R,SQL,,C++,,,,,,MATLAB,,
1157,Python,R,SQL,,,,,,,,MATLAB,,
1158,Python,,,,,Java,Javascript,,,,,,
1159,Python,,,,,,,,,,,,
1160,Python,,SQL,,C++,,,,,,,,
1161,Python,,,,,,,,,,MATLAB,,
1162,Python,,SQL,,,,Javascript,,,,,,
1163,Python,,,C,,,,,,,,,
1164,Python,,,C,,,,,,Bash,,,
1165,Python,,,C,C++,,,,,,,,
1166,Python,,,,,,,,,,MATLAB,,Other
1167,Python,,SQL,,,,,,,,,,
1168,Python,,SQL,C,,,Javascript,,,,MATLAB,,
1169,,,,,,,,,,,,,
1170,,,,,,,,,,,,,
1171,Python,,,,,,,,,,,,
1172,Python,,SQL,,C++,,Javascript,,,,,,Other
1173,Python,,,,,,Javascript,,,,,,
1174,Python,,,,,,Javascript,,,,,,
1175,Python,R,SQL,,,,,,,Bash,,,
1176,Python,,SQL,,,,,,,,,,
1177,,,,,,,,,,,,,
1178,Python,,,,C++,,,,,,,,
1179,Python,,,,,,,,,,,,
1180,Python,,,,,,,,,,,,
1181,Python,,,,,,,,,,,,
1182,Python,,SQL,,,,,,,,,,
1183,Python,,SQL,,,,,,,,,,
1184,Python,,,,,,,,,,,,
1185,Python,R,SQL,C,,Java,,,,,,,
1186,,,,,,,,,,,,,
1187,,R,SQL,,,,,,,,,,
1188,,,,,,,,,,,,,
1189,,,,,,,,,,,,,
1190,Python,,,C,,,,,,,,,
1191,Python,R,SQL,,,,,,,,,,
1192,Python,R,SQL,,C++,,Javascript,,,Bash,,,
1193,Python,R,SQL,,,,,,,,,,
1194,Python,,,,,,,,,,,,
1195,Python,R,,,,,,,,,,,
1196,Python,,,,,,Javascript,,,,,,
1197,Python,,,,C++,,,,,,,,
1198,,,,,,,,,,,,None,
1199,Python,,SQL,,,Java,Javascript,,,,,,
1200,Python,,,,,,,,,,,,
1201,,,,,,,,,,,,,
1202,,,SQL,,,Java,,,,,,,
1203,Python,,SQL,,,,,,,,,,
1204,Python,R,,,,,,,,,,,
1205,,R,,,,,,,,,,,Other
1206,Python,,SQL,,,,,,,,,,
1207,Python,,SQL,,,,,,,,,,
1208,Python,R,SQL,,,,Javascript,,,,MATLAB,,
1209,Python,R,SQL,,C++,Java,,,,,MATLAB,,
1210,Python,,SQL,,,,,,,,,,Other
1211,,R,,,,,,,,,,,
1212,Python,,,,,,,,,,,,
1213,,,,,,,,,,,,,
1214,Python,,,,,,,,,,,,Other
1215,Python,,,,C++,,,,,,,,
1216,Python,,SQL,C,C++,Java,,,,,,,
1217,Python,,,,,,,,,,,,
1218,Python,R,SQL,,,,,,,,MATLAB,,
1219,,,,,,,,,,,,,
1220,Python,,,,,,,,,Bash,,,
1221,Python,R,,,,,Javascript,,,Bash,,,
1222,Python,R,SQL,,C++,Java,Javascript,,,,,,Other
1223,Python,,,,,,,,,,,,
1224,Python,,,,,,,,,,,,
1225,Python,,SQL,C,C++,,Javascript,,,,,,
1226,Python,,,C,,,,,,,,,
1227,,,,,,,,,,,,None,
1228,,,,,,,,,,,,,Other
1229,Python,,,,C++,,,,,,,,
1230,Python,,SQL,,,,,,,Bash,,,Other
1231,,R,,,,,,,,,,,
1232,Python,,,,,,,,,,,,
1233,Python,,,,,,Javascript,,,,,,
1234,,,SQL,,C++,Java,Javascript,,,,,,
1235,Python,,SQL,,,,,,,,,,
1236,Python,,,,,,Javascript,,,,,,
1237,Python,R,,,,,,,,,,,Other
1238,Python,,,C,C++,,Javascript,,,Bash,MATLAB,,
1239,,,,,,,,,,,,,Other
1240,Python,,,C,C++,,,,,,,,
1241,Python,,SQL,,,,,,,,,,
1242,Python,,,C,,,,,,,,,
1243,Python,,,,,,,,,Bash,,,
1244,Python,R,SQL,C,C++,Java,,,,,MATLAB,,
1245,Python,,,,,,,,,,,,Other
1246,,R,,,,,,,,,,,
1247,Python,,SQL,,,,,,,,,,Other
1248,Python,,,,C++,,,,,,MATLAB,,
1249,Python,,SQL,,C++,,Javascript,,Swift,,MATLAB,,
1250,Python,R,,,,,Javascript,,,,MATLAB,,Other
1251,Python,R,SQL,,,,,,,,,,
1252,,,SQL,,,,,,,,,,
1253,,,,,,,,,,,,,
1254,Python,,SQL,C,C++,,,,,,,,
1255,Python,,,,C++,,,,,,,,
1256,Python,,SQL,,C++,,Javascript,,,,,,Other
1257,,,SQL,,,,,,,,,,
1258,Python,,SQL,,,,Javascript,,Swift,,,,Other
1259,Python,,,,,,,,,,,,
1260,Python,R,,,,,,,,,MATLAB,,
1261,,,,,,,,,,,,,
1262,Python,,SQL,,,,,,,,,,
1263,,,,,,,,,,,,,
1264,Python,,SQL,,,,,,,,,,
1265,Python,R,,,,,Javascript,,,,,,
1266,Python,R,SQL,,,,,,,,,,
1267,Python,,,C,C++,,,,,,,,
1268,,,,,C++,,,,,,,,
1269,Python,,SQL,,,,Javascript,,,,,,
1270,Python,,SQL,C,C++,,Javascript,,,,,,
1271,,R,,,,,,,,,,,
1272,,,SQL,,,,,,,,,,
1273,Python,R,SQL,,C++,,,,,,,,
1274,Python,,,,,,,,,,,,
1275,Python,,,,,,,,,,,,
1276,Python,,,,,,,,,,,,
1277,Python,,SQL,,,,,,,,,,
1278,Python,R,,C,C++,Java,Javascript,,,,,,
1279,Python,,,,,,,,,,,,
1280,Python,R,SQL,,,Java,Javascript,,,,,,
1281,,,,,,,,,,,,,
1282,Python,,SQL,C,,,,,,,,,Other
1283,Python,R,,,C++,,,,,,,,
1284,Python,,SQL,,,,,,,Bash,,,
1285,,,,,,,,,,,,,
1286,Python,,,,C++,Java,,,,,,,
1287,Python,,SQL,,,,,,,,,,
1288,,,SQL,C,C++,Java,Javascript,,,,,,
1289,Python,,,,,,,,,Bash,,,
1290,Python,,,,C++,,,,,,,,
1291,Python,,,C,,,,,,,MATLAB,,
1292,Python,,SQL,C,C++,,,,,,MATLAB,,
1293,Python,,,,,,,,,Bash,,,
1294,Python,,,C,C++,,,,,,,,
1295,Python,,,,,,,,,Bash,,,
1296,Python,,,C,C++,Java,,,,,,,
1297,Python,,SQL,,,,,,,,,,Other
1298,Python,R,SQL,C,,Java,,,,,MATLAB,,
1299,,R,,,C++,,,,,,,,
1300,Python,,,,,,Javascript,,,,,,
1301,Python,,,,C++,Java,,,,,,,
1302,Python,,,,C++,,,,,,,,
1303,Python,,SQL,,,,,,,,,,
1304,,,,,,,,,,,,,
1305,,,SQL,,,,Javascript,,,,,,
1306,Python,,SQL,,,,,,,,,,
1307,Python,,,C,,,,,,,,,
1308,,,,,C++,,,,,,MATLAB,,
1309,,,,,,,,,,,,,
1310,,,,,,,,,,,,,Other
1311,Python,,,C,C++,Java,,,,,,,
1312,Python,,,C,C++,,,,,,,,
1313,,,,C,C++,,,,,,,,
1314,Python,R,,,,,,,,,,,Other
1315,Python,,,,C++,,,,,,,,
1316,Python,,,,,,,,,,,,
1317,,,,,,,,,,,,,
1318,Python,R,SQL,,,,Javascript,,,,,,
1319,Python,,,,,Java,,,,,,,
1320,,,,,,Java,,,,,,,
1321,Python,,,,C++,Java,,,,,,,
1322,,,,,,,,,,,,,
1323,Python,,,,C++,,,,,,,,
1324,Python,R,SQL,C,C++,,Javascript,,,Bash,MATLAB,,
1325,Python,R,SQL,,,Java,,,,,,,
1326,Python,,SQL,,C++,Java,Javascript,,,Bash,,,
1327,,,,,,,,,,,,,
1328,Python,,,,,,,,,,,,
1329,Python,,SQL,,,,,,,,,,
1330,Python,R,SQL,,C++,,,,,,MATLAB,,
1331,,R,,,,,,,,,,,
1332,Python,R,,,,,,,,,,,
1333,,,,,,,,,,,,,
1334,,,,,,,,,,,,None,
1335,Python,R,SQL,,C++,,,,,,,,Other
1336,,R,,,,,,,,,,,
1337,Python,,SQL,,,,Javascript,,,Bash,,,Other
1338,Python,,,,,,,,,,,,
1339,Python,,SQL,,,,,,,,,,
1340,Python,R,,,,,,,,,,,
1341,Python,R,SQL,,,,,,,,,,
